,measurement_start_time,probe_asn,probe_cc,input,domain,explorer_url,dns,false,http-failure,tcp_ip
1081,2018-10-01 04:16:00,18881,BR,https://www.womenonwaves.org/,womenonwaves.org,https://explorer.ooni.io/measurement/20181001T041542Z_AS18881_Xu2MrqL5oVEEarKdGAd3lzHdskHVJhCJZFv4yzBp7kwTuavk7R?input=https%3A%2F%2Fwww.womenonwaves.org%2F,1.0,0.0,0.0,0.0
1082,2018-10-01 15:42:27,27699,BR,https://www.womenonwaves.org/,womenonwaves.org,https://explorer.ooni.io/measurement/20181001T143713Z_AS27699_cqKosR9Xo3or3JWctK4SvgsB8d5Q1cspaLhGzR4HHjIhcssnjy?input=https%3A%2F%2Fwww.womenonwaves.org%2F,1.0,0.0,0.0,0.0
1083,2018-10-01 15:42:29,27699,BR,https://www.womenonweb.org/,womenonweb.org,https://explorer.ooni.io/measurement/20181001T143713Z_AS27699_cqKosR9Xo3or3JWctK4SvgsB8d5Q1cspaLhGzR4HHjIhcssnjy?input=https%3A%2F%2Fwww.womenonweb.org%2F,0.0,1.0,0.0,0.0
1084,2018-10-01 16:31:22,28197,BR,https://www.womenonwaves.org/,womenonwaves.org,https://explorer.ooni.io/measurement/20181001T163122Z_AS28197_9iT16Ho2FKJ0xWwzVSf0B2HgZFjas3rsQBKJN6mdb59LmDrPq1?input=https%3A%2F%2Fwww.womenonwaves.org%2F,0.0,1.0,0.0,0.0
1085,2018-10-02 02:32:49,27699,BR,https://www.womenonwaves.org/,womenonwaves.org,https://explorer.ooni.io/measurement/20181002T001531Z_AS27699_vsOhpVFovm1LUcsbIfBbcUqMpcRfm7JP0Tdu7rarrErAa7oaQK?input=https%3A%2F%2Fwww.womenonwaves.org%2F,1.0,0.0,0.0,0.0
1086,2018-10-02 02:32:56,27699,BR,https://www.womenonweb.org/,womenonweb.org,https://explorer.ooni.io/measurement/20181002T001531Z_AS27699_vsOhpVFovm1LUcsbIfBbcUqMpcRfm7JP0Tdu7rarrErAa7oaQK?input=https%3A%2F%2Fwww.womenonweb.org%2F,0.0,1.0,0.0,0.0
1087,2018-10-02 04:09:37,2715,BR,http://www.womenonwaves.org/,womenonwaves.org,https://explorer.ooni.io/measurement/20181002T040019Z_AS2715_iAd7AtSiqo8zhilJcRHVES2Pq4jHvrnBHMV1gEambXHrCZ4TI9?input=http%3A%2F%2Fwww.womenonwaves.org%2F,0.0,1.0,0.0,0.0
1088,2018-10-02 04:09:56,2715,BR,https://www.womenonwaves.org/,womenonwaves.org,https://explorer.ooni.io/measurement/20181002T040019Z_AS2715_iAd7AtSiqo8zhilJcRHVES2Pq4jHvrnBHMV1gEambXHrCZ4TI9?input=https%3A%2F%2Fwww.womenonwaves.org%2F,0.0,1.0,0.0,0.0
1089,2018-10-02 05:26:52,2715,BR,http://www.womenonweb.org/,womenonweb.org,https://explorer.ooni.io/measurement/20181002T040019Z_AS2715_iAd7AtSiqo8zhilJcRHVES2Pq4jHvrnBHMV1gEambXHrCZ4TI9?input=http%3A%2F%2Fwww.womenonweb.org%2F,0.0,1.0,0.0,0.0
1090,2018-10-02 05:26:59,2715,BR,https://www.womenonweb.org/,womenonweb.org,https://explorer.ooni.io/measurement/20181002T040019Z_AS2715_iAd7AtSiqo8zhilJcRHVES2Pq4jHvrnBHMV1gEambXHrCZ4TI9?input=https%3A%2F%2Fwww.womenonweb.org%2F,0.0,1.0,0.0,0.0
1091,2018-10-03 01:18:33,2715,BR,http://www.womenonweb.org/,womenonweb.org,https://explorer.ooni.io/measurement/20181003T004100Z_AS2715_CMQ34ryQ56SEy74c0oFlp7OMhnJdKW9rJphcINjakEOmFmBOs0?input=http%3A%2F%2Fwww.womenonweb.org%2F,0.0,1.0,0.0,0.0
1092,2018-10-03 01:18:34,2715,BR,https://www.womenonweb.org/,womenonweb.org,https://explorer.ooni.io/measurement/20181003T004100Z_AS2715_CMQ34ryQ56SEy74c0oFlp7OMhnJdKW9rJphcINjakEOmFmBOs0?input=https%3A%2F%2Fwww.womenonweb.org%2F,0.0,1.0,0.0,0.0
1093,2018-10-03 01:23:36,2715,BR,http://www.womenonwaves.org/,womenonwaves.org,https://explorer.ooni.io/measurement/20181003T004100Z_AS2715_CMQ34ryQ56SEy74c0oFlp7OMhnJdKW9rJphcINjakEOmFmBOs0?input=http%3A%2F%2Fwww.womenonwaves.org%2F,0.0,1.0,0.0,0.0
1094,2018-10-03 01:23:39,2715,BR,https://www.womenonwaves.org/,womenonwaves.org,https://explorer.ooni.io/measurement/20181003T004100Z_AS2715_CMQ34ryQ56SEy74c0oFlp7OMhnJdKW9rJphcINjakEOmFmBOs0?input=https%3A%2F%2Fwww.womenonwaves.org%2F,0.0,1.0,0.0,0.0
1095,2018-10-04 16:35:37,2715,BR,http://www.womenonweb.org/,womenonweb.org,https://explorer.ooni.io/measurement/20181004T154427Z_AS2715_lBZ44yEaqCdR71lY36d8pkUXXXCJ7ZiFbjqV1IyfkRq0a7Uwkb?input=http%3A%2F%2Fwww.womenonweb.org%2F,0.0,1.0,0.0,0.0
1096,2018-10-04 16:35:48,2715,BR,https://www.womenonweb.org/,womenonweb.org,https://explorer.ooni.io/measurement/20181004T154427Z_AS2715_lBZ44yEaqCdR71lY36d8pkUXXXCJ7ZiFbjqV1IyfkRq0a7Uwkb?input=https%3A%2F%2Fwww.womenonweb.org%2F,0.0,1.0,0.0,0.0
1097,2018-10-04 16:52:15,2715,BR,http://www.womenonwaves.org/,womenonwaves.org,https://explorer.ooni.io/measurement/20181004T154427Z_AS2715_lBZ44yEaqCdR71lY36d8pkUXXXCJ7ZiFbjqV1IyfkRq0a7Uwkb?input=http%3A%2F%2Fwww.womenonwaves.org%2F,0.0,1.0,0.0,0.0
1098,2018-10-04 16:52:15,2715,BR,https://www.womenonwaves.org/,womenonwaves.org,https://explorer.ooni.io/measurement/20181004T154427Z_AS2715_lBZ44yEaqCdR71lY36d8pkUXXXCJ7ZiFbjqV1IyfkRq0a7Uwkb?input=https%3A%2F%2Fwww.womenonwaves.org%2F,0.0,1.0,0.0,0.0
1099,2018-10-04 17:25:51,27699,BR,https://www.womenonwaves.org/,womenonwaves.org,https://explorer.ooni.io/measurement/20181004T163028Z_AS27699_ny4PttTyTzq40PPwhxgGQ88TiMpQhn1krmzbUaov1FukG3LFEg?input=https%3A%2F%2Fwww.womenonwaves.org%2F,1.0,0.0,0.0,0.0
1100,2018-10-04 17:25:53,27699,BR,https://www.womenonweb.org/,womenonweb.org,https://explorer.ooni.io/measurement/20181004T163028Z_AS27699_ny4PttTyTzq40PPwhxgGQ88TiMpQhn1krmzbUaov1FukG3LFEg?input=https%3A%2F%2Fwww.womenonweb.org%2F,0.0,1.0,0.0,0.0
1101,2018-10-04 17:33:47,0,BR,https://www.womenonwaves.org/,womenonwaves.org,https://explorer.ooni.io/measurement/20181004T173316Z_AS0_Gs5Gxqq3WqRknlI4ZwlbQV7p2popwigrB5qF0sNBjQjBHqsjN1?input=https%3A%2F%2Fwww.womenonwaves.org%2F,0.0,0.0,0.0,1.0
1102,2018-10-05 01:05:42,2715,BR,http://www.womenonwaves.org/,womenonwaves.org,https://explorer.ooni.io/measurement/20181005T004059Z_AS2715_I9vu7DzqdtCJxQ2nplIbScHCAVikaKoebXuuvDjldL2pmQJbs6?input=http%3A%2F%2Fwww.womenonwaves.org%2F,0.0,1.0,0.0,0.0
1103,2018-10-05 01:05:42,2715,BR,https://www.womenonwaves.org/,womenonwaves.org,https://explorer.ooni.io/measurement/20181005T004059Z_AS2715_I9vu7DzqdtCJxQ2nplIbScHCAVikaKoebXuuvDjldL2pmQJbs6?input=https%3A%2F%2Fwww.womenonwaves.org%2F,0.0,1.0,0.0,0.0
1104,2018-10-05 01:56:23,2715,BR,http://www.womenonweb.org/,womenonweb.org,https://explorer.ooni.io/measurement/20181005T004059Z_AS2715_I9vu7DzqdtCJxQ2nplIbScHCAVikaKoebXuuvDjldL2pmQJbs6?input=http%3A%2F%2Fwww.womenonweb.org%2F,0.0,1.0,0.0,0.0
1105,2018-10-05 01:56:23,2715,BR,https://www.womenonweb.org/,womenonweb.org,https://explorer.ooni.io/measurement/20181005T004059Z_AS2715_I9vu7DzqdtCJxQ2nplIbScHCAVikaKoebXuuvDjldL2pmQJbs6?input=https%3A%2F%2Fwww.womenonweb.org%2F,0.0,1.0,0.0,0.0
1106,2018-10-05 11:24:07,264170,BR,https://www.womenonwaves.org/,womenonwaves.org,https://explorer.ooni.io/measurement/20181005T112344Z_AS264170_cCit6yFmzARCtWjXRNNgxfEHAkoxpXifV5psaR6pA2bq9ONma2?input=https%3A%2F%2Fwww.womenonwaves.org%2F,0.0,1.0,0.0,0.0
1107,2018-10-05 23:02:53,27699,BR,https://www.womenonwaves.org/,womenonwaves.org,https://explorer.ooni.io/measurement/20181005T000058Z_AS27699_Jwjd2I20YSIgQSpAfHJYVogj44YkhOwUWlePy7SdU7vWbTz2wQ?input=https%3A%2F%2Fwww.womenonwaves.org%2F,1.0,0.0,0.0,0.0
1108,2018-10-05 23:02:55,27699,BR,https://www.womenonweb.org/,womenonweb.org,https://explorer.ooni.io/measurement/20181005T000058Z_AS27699_Jwjd2I20YSIgQSpAfHJYVogj44YkhOwUWlePy7SdU7vWbTz2wQ?input=https%3A%2F%2Fwww.womenonweb.org%2F,0.0,1.0,0.0,0.0
1109,2018-10-06 01:55:32,2715,BR,http://www.womenonwaves.org/,womenonwaves.org,https://explorer.ooni.io/measurement/20181006T004117Z_AS2715_Aakcn27MVEaeRRHw9v6D7SCypdJGdcU8hZarKU15VoPgcYgh52?input=http%3A%2F%2Fwww.womenonwaves.org%2F,0.0,1.0,0.0,0.0
1110,2018-10-06 01:55:42,2715,BR,https://www.womenonwaves.org/,womenonwaves.org,https://explorer.ooni.io/measurement/20181006T004117Z_AS2715_Aakcn27MVEaeRRHw9v6D7SCypdJGdcU8hZarKU15VoPgcYgh52?input=https%3A%2F%2Fwww.womenonwaves.org%2F,0.0,1.0,0.0,0.0
1111,2018-10-06 03:22:21,2715,BR,http://www.womenonweb.org/,womenonweb.org,https://explorer.ooni.io/measurement/20181006T004117Z_AS2715_Aakcn27MVEaeRRHw9v6D7SCypdJGdcU8hZarKU15VoPgcYgh52?input=http%3A%2F%2Fwww.womenonweb.org%2F,0.0,1.0,0.0,0.0
1112,2018-10-06 03:22:21,2715,BR,https://www.womenonweb.org/,womenonweb.org,https://explorer.ooni.io/measurement/20181006T004117Z_AS2715_Aakcn27MVEaeRRHw9v6D7SCypdJGdcU8hZarKU15VoPgcYgh52?input=https%3A%2F%2Fwww.womenonweb.org%2F,0.0,1.0,0.0,0.0
1113,2018-10-07 00:59:47,2715,BR,http://www.womenonweb.org/,womenonweb.org,https://explorer.ooni.io/measurement/20181007T004054Z_AS2715_FtVAP2LlFSn81nqpszBy5HsdKQ5L0wiZrG19dmvk7chGnj4ebq?input=http%3A%2F%2Fwww.womenonweb.org%2F,0.0,1.0,0.0,0.0
1114,2018-10-07 01:00:11,2715,BR,https://www.womenonweb.org/,womenonweb.org,https://explorer.ooni.io/measurement/20181007T004054Z_AS2715_FtVAP2LlFSn81nqpszBy5HsdKQ5L0wiZrG19dmvk7chGnj4ebq?input=https%3A%2F%2Fwww.womenonweb.org%2F,0.0,1.0,0.0,0.0
1115,2018-10-07 01:45:51,2715,BR,http://www.womenonwaves.org/,womenonwaves.org,https://explorer.ooni.io/measurement/20181007T004054Z_AS2715_FtVAP2LlFSn81nqpszBy5HsdKQ5L0wiZrG19dmvk7chGnj4ebq?input=http%3A%2F%2Fwww.womenonwaves.org%2F,0.0,1.0,0.0,0.0
1116,2018-10-07 01:45:56,2715,BR,https://www.womenonwaves.org/,womenonwaves.org,https://explorer.ooni.io/measurement/20181007T004054Z_AS2715_FtVAP2LlFSn81nqpszBy5HsdKQ5L0wiZrG19dmvk7chGnj4ebq?input=https%3A%2F%2Fwww.womenonwaves.org%2F,0.0,1.0,0.0,0.0
1117,2018-10-07 13:07:30,26615,BR,https://www.womenonweb.org/,womenonweb.org,https://explorer.ooni.io/measurement/20181007T130729Z_AS26615_1LbDuNfxEs8wNry2DIXDLJYfz8VEsNM8L5cjVnPm5Q2V3CwBYO?input=https%3A%2F%2Fwww.womenonweb.org%2F,0.0,1.0,0.0,0.0
1118,2018-10-08 00:56:11,2715,BR,http://www.womenonwaves.org/,womenonwaves.org,https://explorer.ooni.io/measurement/20181008T004852Z_AS2715_TB1kQ7jybL4oYlaotDryKceVkUuBDSiqIbLRRqO2z58eS7Si2E?input=http%3A%2F%2Fwww.womenonwaves.org%2F,0.0,1.0,0.0,0.0
1119,2018-10-08 00:56:11,2715,BR,https://www.womenonwaves.org/,womenonwaves.org,https://explorer.ooni.io/measurement/20181008T004852Z_AS2715_TB1kQ7jybL4oYlaotDryKceVkUuBDSiqIbLRRqO2z58eS7Si2E?input=https%3A%2F%2Fwww.womenonwaves.org%2F,0.0,1.0,0.0,0.0
1120,2018-10-08 01:02:05,2715,BR,http://www.womenonweb.org/,womenonweb.org,https://explorer.ooni.io/measurement/20181008T004852Z_AS2715_TB1kQ7jybL4oYlaotDryKceVkUuBDSiqIbLRRqO2z58eS7Si2E?input=http%3A%2F%2Fwww.womenonweb.org%2F,0.0,1.0,0.0,0.0
1121,2018-10-08 01:02:05,2715,BR,https://www.womenonweb.org/,womenonweb.org,https://explorer.ooni.io/measurement/20181008T004852Z_AS2715_TB1kQ7jybL4oYlaotDryKceVkUuBDSiqIbLRRqO2z58eS7Si2E?input=https%3A%2F%2Fwww.womenonweb.org%2F,0.0,1.0,0.0,0.0
1122,2018-10-08 21:01:25,263665,BR,https://www.womenonwaves.org/,womenonwaves.org,https://explorer.ooni.io/measurement/20181008T210050Z_AS263665_xHJeReXTFWmjxTVTbfdnEvGXH5POns8mfVAbFAQMA7mepqxIIz?input=https%3A%2F%2Fwww.womenonwaves.org%2F,0.0,1.0,0.0,0.0
1123,2018-10-09 00:52:10,2715,BR,http://www.womenonweb.org/,womenonweb.org,https://explorer.ooni.io/measurement/20181009T004903Z_AS2715_W4UNSl3Q9fr4rzDrEzanmaaVIDonyozSJJVEAitYJGcnXNsstL?input=http%3A%2F%2Fwww.womenonweb.org%2F,0.0,1.0,0.0,0.0
1124,2018-10-09 00:52:10,2715,BR,https://www.womenonweb.org/,womenonweb.org,https://explorer.ooni.io/measurement/20181009T004903Z_AS2715_W4UNSl3Q9fr4rzDrEzanmaaVIDonyozSJJVEAitYJGcnXNsstL?input=https%3A%2F%2Fwww.womenonweb.org%2F,0.0,1.0,0.0,0.0
1125,2018-10-09 01:03:17,2715,BR,http://www.womenonwaves.org/,womenonwaves.org,https://explorer.ooni.io/measurement/20181009T004903Z_AS2715_W4UNSl3Q9fr4rzDrEzanmaaVIDonyozSJJVEAitYJGcnXNsstL?input=http%3A%2F%2Fwww.womenonwaves.org%2F,0.0,1.0,0.0,0.0
1126,2018-10-09 01:03:22,2715,BR,https://www.womenonwaves.org/,womenonwaves.org,https://explorer.ooni.io/measurement/20181009T004903Z_AS2715_W4UNSl3Q9fr4rzDrEzanmaaVIDonyozSJJVEAitYJGcnXNsstL?input=https%3A%2F%2Fwww.womenonwaves.org%2F,0.0,1.0,0.0,0.0
1127,2018-10-09 04:30:28,27699,BR,https://www.womenonwaves.org/,womenonwaves.org,https://explorer.ooni.io/measurement/20181009T050023Z_AS27699_5PxAhia6wBT35awZeAPbCxzvWgUWcm005l1froIo4dAHGP8Zv5?input=https%3A%2F%2Fwww.womenonwaves.org%2F,1.0,0.0,0.0,0.0
1128,2018-10-09 04:30:28,27699,BR,https://www.womenonweb.org/,womenonweb.org,https://explorer.ooni.io/measurement/20181009T050023Z_AS27699_5PxAhia6wBT35awZeAPbCxzvWgUWcm005l1froIo4dAHGP8Zv5?input=https%3A%2F%2Fwww.womenonweb.org%2F,0.0,1.0,0.0,0.0
1129,2018-10-09 08:31:07,27699,BR,https://www.womenonwaves.org/,womenonwaves.org,https://explorer.ooni.io/measurement/20181009T073144Z_AS27699_zjIUnfxaRS6T4IaesAce9ZTDAaLQBFhauXTI86ED4XvwtV0Gf3?input=https%3A%2F%2Fwww.womenonwaves.org%2F,1.0,0.0,0.0,0.0
1130,2018-10-09 08:31:09,27699,BR,https://www.womenonweb.org/,womenonweb.org,https://explorer.ooni.io/measurement/20181009T073144Z_AS27699_zjIUnfxaRS6T4IaesAce9ZTDAaLQBFhauXTI86ED4XvwtV0Gf3?input=https%3A%2F%2Fwww.womenonweb.org%2F,0.0,1.0,0.0,0.0
1131,2018-10-10 00:40:31,2715,BR,http://www.womenonweb.org/,womenonweb.org,https://explorer.ooni.io/measurement/20181010T004059Z_AS2715_NSTvBZbwQisKaCY8FqZSPdWVIQac4IleSFIw4SyZxQwOJG8BRu?input=http%3A%2F%2Fwww.womenonweb.org%2F,0.0,1.0,0.0,0.0
1132,2018-10-10 00:40:36,2715,BR,https://www.womenonweb.org/,womenonweb.org,https://explorer.ooni.io/measurement/20181010T004059Z_AS2715_NSTvBZbwQisKaCY8FqZSPdWVIQac4IleSFIw4SyZxQwOJG8BRu?input=https%3A%2F%2Fwww.womenonweb.org%2F,0.0,1.0,0.0,0.0
1133,2018-10-10 01:05:25,2715,BR,http://www.womenonwaves.org/,womenonwaves.org,https://explorer.ooni.io/measurement/20181010T004059Z_AS2715_NSTvBZbwQisKaCY8FqZSPdWVIQac4IleSFIw4SyZxQwOJG8BRu?input=http%3A%2F%2Fwww.womenonwaves.org%2F,0.0,1.0,0.0,0.0
1134,2018-10-10 01:05:26,2715,BR,https://www.womenonwaves.org/,womenonwaves.org,https://explorer.ooni.io/measurement/20181010T004059Z_AS2715_NSTvBZbwQisKaCY8FqZSPdWVIQac4IleSFIw4SyZxQwOJG8BRu?input=https%3A%2F%2Fwww.womenonwaves.org%2F,0.0,1.0,0.0,0.0
1135,2018-10-10 01:21:34,27699,BR,https://www.womenonwaves.org/,womenonwaves.org,https://explorer.ooni.io/measurement/20181010T001600Z_AS27699_xeyiSACeDi5FXd82gQGrYEdWCpCI5msOABTWwGkhfDafiDTFyA?input=https%3A%2F%2Fwww.womenonwaves.org%2F,1.0,0.0,0.0,0.0
1136,2018-10-10 01:21:35,27699,BR,https://www.womenonweb.org/,womenonweb.org,https://explorer.ooni.io/measurement/20181010T001600Z_AS27699_xeyiSACeDi5FXd82gQGrYEdWCpCI5msOABTWwGkhfDafiDTFyA?input=https%3A%2F%2Fwww.womenonweb.org%2F,0.0,1.0,0.0,0.0
1137,2018-10-10 20:41:13,26615,BR,https://www.womenonwaves.org/,womenonwaves.org,https://explorer.ooni.io/measurement/20181010T203907Z_AS26615_6dDMY9VDRh8ckXGtZbzIHKPYKgnUMaBS2dwaGUsWwyOnPTbEfZ?input=https%3A%2F%2Fwww.womenonwaves.org%2F,1.0,0.0,0.0,0.0
1138,2018-10-11 02:37:04,27699,BR,https://www.womenonwaves.org/,womenonwaves.org,https://explorer.ooni.io/measurement/20181011T001703Z_AS27699_JAeCZzeGMbGWYhJwxXmYrwbFqZPCKdlQRP8OCpBWsnYLXpYkVz?input=https%3A%2F%2Fwww.womenonwaves.org%2F,1.0,0.0,0.0,0.0
1139,2018-10-11 02:37:05,27699,BR,https://www.womenonweb.org/,womenonweb.org,https://explorer.ooni.io/measurement/20181011T001703Z_AS27699_JAeCZzeGMbGWYhJwxXmYrwbFqZPCKdlQRP8OCpBWsnYLXpYkVz?input=https%3A%2F%2Fwww.womenonweb.org%2F,0.0,1.0,0.0,0.0
1140,2018-10-11 16:38:59,2715,BR,http://www.womenonwaves.org/,womenonwaves.org,https://explorer.ooni.io/measurement/20181011T151638Z_AS2715_o5oAOzBIXP8ct7rhLXWnYrkkmzofsdJsGqZHdNq3ueeWWqVsOh?input=http%3A%2F%2Fwww.womenonwaves.org%2F,0.0,1.0,0.0,0.0
1141,2018-10-11 16:39:01,2715,BR,https://www.womenonwaves.org/,womenonwaves.org,https://explorer.ooni.io/measurement/20181011T151638Z_AS2715_o5oAOzBIXP8ct7rhLXWnYrkkmzofsdJsGqZHdNq3ueeWWqVsOh?input=https%3A%2F%2Fwww.womenonwaves.org%2F,0.0,1.0,0.0,0.0
1142,2018-10-11 17:07:08,2715,BR,http://www.womenonweb.org/,womenonweb.org,https://explorer.ooni.io/measurement/20181011T151638Z_AS2715_o5oAOzBIXP8ct7rhLXWnYrkkmzofsdJsGqZHdNq3ueeWWqVsOh?input=http%3A%2F%2Fwww.womenonweb.org%2F,0.0,1.0,0.0,0.0
1143,2018-10-11 17:07:08,2715,BR,https://www.womenonweb.org/,womenonweb.org,https://explorer.ooni.io/measurement/20181011T151638Z_AS2715_o5oAOzBIXP8ct7rhLXWnYrkkmzofsdJsGqZHdNq3ueeWWqVsOh?input=https%3A%2F%2Fwww.womenonweb.org%2F,0.0,1.0,0.0,0.0
1144,2018-10-11 19:36:06,27699,BR,https://www.womenonwaves.org/,womenonwaves.org,https://explorer.ooni.io/measurement/20181011T193453Z_AS27699_aqtuw1mJVTidwjwCF0k4nbNStXVYgLnWGyFlGoDXfcsiNxccqU?input=https%3A%2F%2Fwww.womenonwaves.org%2F,0.0,1.0,0.0,0.0
1145,2018-10-11 21:01:20,263427,BR,https://www.womenonwaves.org/,womenonwaves.org,https://explorer.ooni.io/measurement/20181011T210102Z_AS263427_jo1StSieSaBYL8d9hA7Y0BHwLga3YmBMEjxBuhbiq7s6YkTeb7?input=https%3A%2F%2Fwww.womenonwaves.org%2F,0.0,1.0,0.0,0.0
1146,2018-10-12 00:37:53,27699,BR,https://www.womenonweb.org/,womenonweb.org,https://explorer.ooni.io/measurement/20181012T003717Z_AS27699_EhbJpZVAafKCOi5WfFcwjxD3TpWMoLT5VfzfhgG4UAwsBeVmmR?input=https%3A%2F%2Fwww.womenonweb.org%2F,0.0,1.0,0.0,0.0
1147,2018-10-12 05:34:32,27699,BR,https://www.womenonwaves.org/,womenonwaves.org,https://explorer.ooni.io/measurement/20181012T042048Z_AS27699_xiF7qPugNnxdQrvXqZJIQX7efdMI7XX90C4OCjOfEelZYfqZ8c?input=https%3A%2F%2Fwww.womenonwaves.org%2F,1.0,0.0,0.0,0.0
1148,2018-10-12 05:34:34,27699,BR,https://www.womenonweb.org/,womenonweb.org,https://explorer.ooni.io/measurement/20181012T042048Z_AS27699_xiF7qPugNnxdQrvXqZJIQX7efdMI7XX90C4OCjOfEelZYfqZ8c?input=https%3A%2F%2Fwww.womenonweb.org%2F,0.0,1.0,0.0,0.0
1149,2018-10-13 06:03:00,27699,BR,https://www.womenonwaves.org/,womenonwaves.org,https://explorer.ooni.io/measurement/20181013T001555Z_AS27699_RArY576ePiOHxCiz2Mmqf3GStN4WT5y4vxVDY8PgceIJ1XQmw9?input=https%3A%2F%2Fwww.womenonwaves.org%2F,1.0,0.0,0.0,0.0
1150,2018-10-13 06:03:01,27699,BR,https://www.womenonweb.org/,womenonweb.org,https://explorer.ooni.io/measurement/20181013T001555Z_AS27699_RArY576ePiOHxCiz2Mmqf3GStN4WT5y4vxVDY8PgceIJ1XQmw9?input=https%3A%2F%2Fwww.womenonweb.org%2F,0.0,1.0,0.0,0.0
1151,2018-10-14 03:53:49,27699,BR,https://www.womenonwaves.org/,womenonwaves.org,https://explorer.ooni.io/measurement/20181014T004311Z_AS27699_L6gVwGVo9daM7RHTS2M6ig8McCXo3P25OFxzUnynzzIky2b6cD?input=https%3A%2F%2Fwww.womenonwaves.org%2F,1.0,0.0,0.0,0.0
1152,2018-10-14 03:53:49,27699,BR,https://www.womenonweb.org/,womenonweb.org,https://explorer.ooni.io/measurement/20181014T004311Z_AS27699_L6gVwGVo9daM7RHTS2M6ig8McCXo3P25OFxzUnynzzIky2b6cD?input=https%3A%2F%2Fwww.womenonweb.org%2F,0.0,1.0,0.0,0.0
1153,2018-10-15 06:49:39,27699,BR,https://www.womenonwaves.org/,womenonwaves.org,https://explorer.ooni.io/measurement/20181015T045134Z_AS27699_NzQYcIirEi2D8vJveKrLd51DQIA5LKX966lJEZxQRoI3nyFixV?input=https%3A%2F%2Fwww.womenonwaves.org%2F,1.0,0.0,0.0,0.0
1154,2018-10-15 06:49:42,27699,BR,https://www.womenonweb.org/,womenonweb.org,https://explorer.ooni.io/measurement/20181015T045134Z_AS27699_NzQYcIirEi2D8vJveKrLd51DQIA5LKX966lJEZxQRoI3nyFixV?input=https%3A%2F%2Fwww.womenonweb.org%2F,0.0,1.0,0.0,0.0
1155,2018-10-15 17:13:09,14840,BR,https://www.womenonwaves.org/,womenonwaves.org,https://explorer.ooni.io/measurement/20181015T171249Z_AS14840_y0jvylPH5KdFYyGFsTQ5cnv2lC2O6hy4ZQck9lU3DtoCEArm6t?input=https%3A%2F%2Fwww.womenonwaves.org%2F,0.0,1.0,0.0,0.0
1156,2018-10-15 20:08:07,2715,BR,http://www.womenonwaves.org/,womenonwaves.org,https://explorer.ooni.io/measurement/20181015T200458Z_AS2715_xdk87u5Fui5o1snoXPl82kvSk5INH7f2CimZX4GrTklmr0kuUo?input=http%3A%2F%2Fwww.womenonwaves.org%2F,0.0,1.0,0.0,0.0
1157,2018-10-15 20:08:07,2715,BR,http://www.womenonwaves.org/,womenonwaves.org,https://explorer.ooni.io/measurement/20181016T041804Z_AS2715_5NXVJiWcMYuOea8Qhca8OTZdDtTcYuHQO1gVBhDsTQgeLmZDUt?input=http%3A%2F%2Fwww.womenonwaves.org%2F,0.0,1.0,0.0,0.0
1158,2018-10-15 20:08:09,2715,BR,https://www.womenonwaves.org/,womenonwaves.org,https://explorer.ooni.io/measurement/20181015T200458Z_AS2715_xdk87u5Fui5o1snoXPl82kvSk5INH7f2CimZX4GrTklmr0kuUo?input=https%3A%2F%2Fwww.womenonwaves.org%2F,0.0,1.0,0.0,0.0
1159,2018-10-15 20:08:09,2715,BR,https://www.womenonwaves.org/,womenonwaves.org,https://explorer.ooni.io/measurement/20181016T041804Z_AS2715_5NXVJiWcMYuOea8Qhca8OTZdDtTcYuHQO1gVBhDsTQgeLmZDUt?input=https%3A%2F%2Fwww.womenonwaves.org%2F,0.0,1.0,0.0,0.0
1160,2018-10-16 03:05:53,2715,BR,http://www.womenonweb.org/,womenonweb.org,https://explorer.ooni.io/measurement/20181016T041804Z_AS2715_5NXVJiWcMYuOea8Qhca8OTZdDtTcYuHQO1gVBhDsTQgeLmZDUt?input=http%3A%2F%2Fwww.womenonweb.org%2F,0.0,1.0,0.0,0.0
1161,2018-10-16 03:05:55,2715,BR,https://www.womenonweb.org/,womenonweb.org,https://explorer.ooni.io/measurement/20181016T041804Z_AS2715_5NXVJiWcMYuOea8Qhca8OTZdDtTcYuHQO1gVBhDsTQgeLmZDUt?input=https%3A%2F%2Fwww.womenonweb.org%2F,0.0,1.0,0.0,0.0
1162,2018-10-16 09:28:48,2715,BR,http://www.womenonwaves.org/,womenonwaves.org,https://explorer.ooni.io/measurement/20181016T073848Z_AS2715_hIghl86Oi47o2kBKLxAd6ZnqYG29GpppgHAUwTEjqK7ByHSY6P?input=http%3A%2F%2Fwww.womenonwaves.org%2F,0.0,1.0,0.0,0.0
1163,2018-10-16 09:29:03,2715,BR,https://www.womenonwaves.org/,womenonwaves.org,https://explorer.ooni.io/measurement/20181016T073848Z_AS2715_hIghl86Oi47o2kBKLxAd6ZnqYG29GpppgHAUwTEjqK7ByHSY6P?input=https%3A%2F%2Fwww.womenonwaves.org%2F,0.0,1.0,0.0,0.0
1164,2018-10-16 09:59:10,2715,BR,http://www.womenonweb.org/,womenonweb.org,https://explorer.ooni.io/measurement/20181016T073848Z_AS2715_hIghl86Oi47o2kBKLxAd6ZnqYG29GpppgHAUwTEjqK7ByHSY6P?input=http%3A%2F%2Fwww.womenonweb.org%2F,0.0,1.0,0.0,0.0
