url,category_code,category_description,explorer_url,domain
https://krymsos.com/,NEWS,News Media,https://explorer.ooni.org/measurement/20221031T003335Z_webconnectivity_RU_212614_n1_YyOGXxwV09og66Ps?input=https%3A%2F%2Fkrymsos.com,krymsos.com
https://kuzpress.ru/,NEWS,News Media,https://explorer.ooni.org/measurement/20221210T125436Z_webconnectivity_RU_48642_n1_VNFTnh5iffGO2ZkK?input=https%3A%2F%2Fkuzpress.ru%2F,kuzpress.ru
https://lentachel.ru/,NEWS,News Media,https://explorer.ooni.org/measurement/20221210T135455Z_webconnectivity_RU_48642_n1_vakpJC9Ic3dzNQLo?input=https%3A%2F%2Flentachel.ru%2F,lentachel.ru
https://openrussia.org/,HUMR,Human Rights Issues,https://explorer.ooni.org/measurement/20220117T224337Z_webconnectivity_RU_51813_n1_tYjwHS59LmDTTaqt?input=https%3A%2F%2Fopenrussia.org%2F,openrussia.org
https://or.team/,HUMR,Human Rights Issues,https://explorer.ooni.org/measurement/20220603T153741Z_webconnectivity_RU_12688_n1_tTriN90EekL1yMtl?input=https%3A%2F%2For.team%2F,or.team
https://ovdinfo.org/,HUMR,Human Rights Issues,https://explorer.ooni.org/measurement/20221031T003335Z_webconnectivity_RU_212614_n1_YyOGXxwV09og66Ps?input=https%3A%2F%2Fovdinfo.org,ovdinfo.org
https://oxu.az/,NEWS,News Media,https://explorer.ooni.org/measurement/20220819T200339Z_webconnectivity_RU_42893_n1_Ruiav0totyoaPtXw?input=https%3A%2F%2Foxu.az%2F,oxu.az
https://paperpaper.ru/,NEWS,News Media,https://explorer.ooni.org/measurement/20221031T003335Z_webconnectivity_RU_212614_n1_YyOGXxwV09og66Ps?input=https%3A%2F%2Fpaperpaper.ru,paperpaper.ru
https://poligon.media/,NEWS,News Media,https://explorer.ooni.org/measurement/20221031T003335Z_webconnectivity_RU_212614_n1_YyOGXxwV09og66Ps?input=https%3A%2F%2Fpoligon.media,poligon.media
https://proxify.com/,ANON,Anonymization and circumvention tools,https://explorer.ooni.org/measurement/20220603T153741Z_webconnectivity_RU_12688_n1_tTriN90EekL1yMtl?input=https%3A%2F%2Fproxify.com%2F,proxify.com
https://yt3.ggpht.com/a-/AOh14GhGCI1dxtHOY_TDQfmxDBK_S7CHTPJ3U6zOUw=s480-c-k-c0x00ffffff-no-rj-mo,HOST,Hosting and Blogging Platforms,https://explorer.ooni.org/measurement/20220807T175103Z_webconnectivity_RU_21127_n1_mXX5t4fo8oDFF4cC?input=https%3A%2F%2Fyt3.ggpht.com%2Fa-%2FAOh14GhGCI1dxtHOY_TDQfmxDBK_S7CHTPJ3U6zOUw%3Ds480-c-k-c0x00ffffff-no-rj-mo,yt3.ggpht.com
https://twitter.com/15_minut/,NEWS,News Media,https://explorer.ooni.org/measurement/20220801T003039Z_webconnectivity_RU_39728_n1_Uc8jksxQuOdo87Vy?input=https%3A%2F%2Ftwitter.com%2F15_minut%2F,twitter.com
https://twitter.com/ATR__Official/,NEWS,News Media,https://explorer.ooni.org/measurement/20220801T003039Z_webconnectivity_RU_39728_n1_Uc8jksxQuOdo87Vy?input=https%3A%2F%2Ftwitter.com%2FATR__Official%2F,twitter.com
https://twitter.com/GraniTweet/,NEWS,News Media,https://explorer.ooni.org/measurement/20220801T003039Z_webconnectivity_RU_39728_n1_Uc8jksxQuOdo87Vy?input=https%3A%2F%2Ftwitter.com%2FGraniTweet%2F,twitter.com
https://twitter.com/kasparovru,NEWS,News Media,https://explorer.ooni.org/measurement/20220801T003039Z_webconnectivity_RU_39728_n1_Uc8jksxQuOdo87Vy?input=https%3A%2F%2Ftwitter.com%2Fkasparovru,twitter.com
https://www.azatliq.org/,NEWS,News Media,https://explorer.ooni.org/measurement/20221031T003335Z_webconnectivity_RU_212614_n1_YyOGXxwV09og66Ps?input=https%3A%2F%2Fwww.azatliq.org,www.azatliq.org
https://www.bbc.com/news,NEWS,News Media,https://explorer.ooni.org/measurement/20220719T221204Z_webconnectivity_RU_39728_n1_Aa58o3F9o6kcz1zV?input=https%3A%2F%2Fwww.bbc.com%2Fnews,www.bbc.com
https://www.bbcrussian.com/russian/,NEWS,News Media,https://explorer.ooni.org/measurement/20220605T014759Z_webconnectivity_RU_48642_n1_iG9nGq2pvqBZJeHZ?input=https%3A%2F%2Fwww.bbcrussian.com%2Frussian%2F,www.bbcrussian.com
http://www.blackseanews.net/,NEWS,News Media,https://explorer.ooni.org/measurement/20221031T003335Z_webconnectivity_RU_212614_n1_YyOGXxwV09og66Ps?input=https%3A%2F%2Fwww.blackseanews.net,www.blackseanews.net
https://cdn.fbsbx.com/favicon.ico,GRP,Social Networking,https://explorer.ooni.org/measurement/20221210T105743Z_webconnectivity_RU_48642_n1_5x8Ml9otvkccfXXg?input=https%3A%2F%2Fcdn.fbsbx.com%2Ffavicon.ico,cdn.fbsbx.com
https://edge-mqtt.facebook.com/favicon.ico,GRP,Social Networking,https://explorer.ooni.org/measurement/20221030T152552Z_webconnectivity_RU_31213_n1_9gcKQ5INpYiU22Iw?input=https%3A%2F%2Fedge-mqtt.facebook.com%2Ffavicon.ico,edge-mqtt.facebook.com
http://89.com/,PORN,Pornography,https://explorer.ooni.org/measurement/20220317T052408Z_webconnectivity_RU_35807_n1_lbamoNw26qiQYuaI?input=http%3A%2F%2Fwww.89.com%2F,89.com
http://hustler.com/,PORN,Pornography,https://explorer.ooni.org/measurement/20221005T062006Z_webconnectivity_RU_25513_n1_Yzpor7Mp2so7E2o5?input=http%3A%2F%2Fwww.hustler.com%2F,hustler.com
https://web.facebook.com/robots.txt,GRP,Social Networking,https://explorer.ooni.org/measurement/20221030T152552Z_webconnectivity_RU_31213_n1_9gcKQ5INpYiU22Iw?input=https%3A%2F%2Fweb.facebook.com%2Frobots.txt,web.facebook.com
https://ru.baku.ws/,NEWS,News Media,https://explorer.ooni.org/measurement/20220726T010733Z_webconnectivity_RU_42511_n1_SUS61WoF2YMH1Eos?input=https%3A%2F%2Fru.baku.ws%2F,ru.baku.ws
https://ru.krymr.com/,NEWS,News Media,https://explorer.ooni.org/measurement/20220316T040535Z_webconnectivity_RU_51813_n1_T62YGRAfF83PCjyt?input=https%3A%2F%2Fru.krymr.com%2F,ru.krymr.com
https://ru.oxu.az/,NEWS,News Media,https://explorer.ooni.org/measurement/20220819T200339Z_webconnectivity_RU_42893_n1_Ruiav0totyoaPtXw?input=https%3A%2F%2Fru.oxu.az%2F,ru.oxu.az
https://secure.avaaz.org/,HUMR,Human Rights Issues,https://explorer.ooni.org/measurement/20220724T130750Z_webconnectivity_RU_21127_n1_o5oZKlyFaDLiWdY7?input=https%3A%2F%2Fsecure.avaaz.org%2F,secure.avaaz.org
https://shtab.navalny.com/,POLR,Political Criticism,https://explorer.ooni.org/measurement/20220603T153741Z_webconnectivity_RU_12688_n1_tTriN90EekL1yMtl?input=https%3A%2F%2Fshtab.navalny.com%2F,shtab.navalny.com
https://sprotyv.info/,NEWS,News Media,https://explorer.ooni.org/measurement/20220801T003039Z_webconnectivity_RU_39728_n1_Uc8jksxQuOdo87Vy?input=https%3A%2F%2Fsprotyv.info%2F,sprotyv.info
https://stepanov2021.org/,POLR,Political Criticism,https://explorer.ooni.org/measurement/20220216T001125Z_webconnectivity_RU_51813_n1_oEgCm2IYHhOnq5tC?input=https%3A%2F%2Fstepanov2021.org%2F,stepanov2021.org
https://teachers-union.ru/,HUMR,Human Rights Issues,https://explorer.ooni.org/measurement/20220412T074119Z_webconnectivity_RU_12688_n1_dMT2bpCDX7yR8wdA?input=https%3A%2F%2Fteachers-union.ru%2F,teachers-union.ru
https://tutanota.com/,COMT,Communication Tools,https://explorer.ooni.org/measurement/20220412T071730Z_webconnectivity_RU_12688_n1_sroouRBkojoM9cp2?input=https%3A%2F%2Ftutanota.com%2F,tutanota.com
https://www.currenttime.tv/tv/schedule/92/,NEWS,News Media,https://explorer.ooni.org/measurement/20220603T145833Z_webconnectivity_RU_12688_n1_dQBiMRujTiYZ8K70?input=https%3A%2F%2Fwww.currenttime.tv%2Ftv%2Fschedule%2F92%2F,www.currenttime.tv
https://www.bbc.com/russian/,NEWS,News Media,https://explorer.ooni.org/measurement/20220603T145833Z_webconnectivity_RU_12688_n1_dQBiMRujTiYZ8K70?input=https%3A%2F%2Fwww.bbc.com%2Frussian%2F,www.bbc.com
https://www.factograph.info/,POLR,Political Criticism,https://explorer.ooni.org/measurement/20220730T193240Z_webconnectivity_RU_21127_n1_o0oyAPmZVUlUIkeJ?input=https%3A%2F%2Fwww.factograph.info%2F,www.factograph.info
https://www.facebook.com/Kasparov.Ru/,NEWS,News Media,https://explorer.ooni.org/measurement/20220509T002450Z_webconnectivity_RU_25159_n1_LMjnAzQ0ypKdXORq?input=https%3A%2F%2Fwww.facebook.com%2FKasparov.Ru%2F,www.facebook.com
https://www.startmail.com/,COMT,Communication Tools,https://explorer.ooni.org/measurement/20220216T011411Z_webconnectivity_RU_51813_n1_ifsZHrSh2fBiosau?input=https%3A%2F%2Fwww.startmail.com%2F,www.startmail.com
https://www.bbc.com/news/world-51235105,PUBH,Public Health,https://explorer.ooni.org/measurement/20220412T071730Z_webconnectivity_RU_12688_n1_sroouRBkojoM9cp2?input=https%3A%2F%2Fwww.bbc.com%2Fnews%2Fworld-51235105,www.bbc.com
https://bridges.torproject.org/,ANON,Anonymization and circumvention tools,https://explorer.ooni.org/measurement/20220316T211000Z_webconnectivity_RU_51813_n1_muivo2qTA0hC1LA7?input=https%3A%2F%2Fbridges.torproject.org%2F,bridges.torproject.org
https://line.me/,COMT,Communication Tools,https://explorer.ooni.org/measurement/20220603T181827Z_webconnectivity_RU_12688_n1_jm0n17VLcgy8jSlD?input=https%3A%2F%2Fline.me%2F,line.me
https://proton.me/,ANON,Anonymization and circumvention tools,https://explorer.ooni.org/measurement/20221210T135455Z_webconnectivity_RU_48642_n1_vakpJC9Ic3dzNQLo?input=https%3A%2F%2Fproton.me%2F,proton.me
http://www.lingeriebowl.com/,PROV,Provocative Attire,https://explorer.ooni.org/measurement/20220101T162208Z_webconnectivity_RU_20632_n1_5yZoz4M05w840XCZ?input=http%3A%2F%2Fwww.lingeriebowl.com%2F,www.lingeriebowl.com
https://doxajournal.ru/,NEWS,News Media,https://explorer.ooni.org/measurement/20221031T003335Z_webconnectivity_RU_212614_n1_YyOGXxwV09og66Ps?input=https%3A%2F%2Fdoxajournal.ru,doxajournal.ru
https://risk-inform.ru/,NEWS,News Media,https://explorer.ooni.org/measurement/20221210T135455Z_webconnectivity_RU_48642_n1_vakpJC9Ic3dzNQLo?input=https%3A%2F%2Frisk-inform.ru%2F,risk-inform.ru
https://semnasem.org/,NEWS,News Media,https://explorer.ooni.org/measurement/20221210T030409Z_webconnectivity_RU_48642_n1_TQUouQdg4M5IEGWJ?input=https%3A%2F%2Fsemnasem.org%2F,semnasem.org
https://skat.media/,NEWS,News Media,https://explorer.ooni.org/measurement/20221210T145353Z_webconnectivity_RU_48642_n1_HATuj2LOhPg03tvG?input=https%3A%2F%2Fskat.media%2F,skat.media
https://sobesednik.ru/,NEWS,News Media,https://explorer.ooni.org/measurement/20221210T145353Z_webconnectivity_RU_48642_n1_HATuj2LOhPg03tvG?input=https%3A%2F%2Fsobesednik.ru%2F,sobesednik.ru
https://tayga.info/,NEWS,News Media,https://explorer.ooni.org/measurement/20221210T145353Z_webconnectivity_RU_48642_n1_HATuj2LOhPg03tvG?input=https%3A%2F%2Ftayga.info%2F,tayga.info
https://team29.org/,HUMR,Human Rights Issues,https://explorer.ooni.org/measurement/20220412T074119Z_webconnectivity_RU_12688_n1_dMT2bpCDX7yR8wdA?input=https%3A%2F%2Fteam29.org%2F,team29.org
https://theins.ru/,NEWS,News Media,https://explorer.ooni.org/measurement/20221031T003335Z_webconnectivity_RU_212614_n1_YyOGXxwV09og66Ps?input=https%3A%2F%2Ftheins.ru,theins.ru
https://tjournal.ru/,NEWS,News Media,https://explorer.ooni.org/measurement/20221031T003335Z_webconnectivity_RU_212614_n1_YyOGXxwV09og66Ps?input=https%3A%2F%2Ftjournal.ru,tjournal.ru
http://tochka.net/,NEWS,News Media,https://explorer.ooni.org/measurement/20220605T015614Z_webconnectivity_RU_48642_n1_xBkXedXx9TmN42Ji?input=https%3A%2F%2Ftochka.net%2F,tochka.net
http://tvrain.ru/,NEWS,News Media,https://explorer.ooni.org/measurement/20220801T003039Z_webconnectivity_RU_39728_n1_Uc8jksxQuOdo87Vy?input=https%3A%2F%2Ftvrain.ru%2F,tvrain.ru
https://verstka.media/,NEWS,News Media,https://explorer.ooni.org/measurement/20220824T154613Z_webconnectivity_RU_29226_n1_328OotlLZx1qEAaV?input=https%3A%2F%2Fverstka.media%2F,verstka.media
http://www.seasonvar.ru/,MMED,Media sharing,https://explorer.ooni.org/measurement/20220221T083707Z_webconnectivity_RU_12389_n1_NxfwC0I3LOF9s4vP?input=http%3A%2F%2Fwww.seasonvar.ru%2F,www.seasonvar.ru
https://vot-tak.tv/,NEWS,News Media,https://explorer.ooni.org/measurement/20221031T003335Z_webconnectivity_RU_212614_n1_YyOGXxwV09og66Ps?input=https%3A%2F%2Fvot-tak.tv,vot-tak.tv
https://www.20khvylyn.com/,NEWS,News Media,https://explorer.ooni.org/measurement/20220805T012811Z_webconnectivity_RU_39728_n1_Dxphh4P4g0V0uOzR?input=https%3A%2F%2Fwww.20khvylyn.com%2F,www.20khvylyn.com
https://www.5.ua/,NEWS,News Media,https://explorer.ooni.org/measurement/20220806T003920Z_webconnectivity_RU_39728_n1_OXuJcfKZ5plBxk6e?input=https%3A%2F%2Fwww.5.ua%2F,www.5.ua
https://www.9tv.co.il/,NEWS,News Media,https://explorer.ooni.org/measurement/20221031T003335Z_webconnectivity_RU_212614_n1_YyOGXxwV09og66Ps?input=https%3A%2F%2Fwww.9tv.co.il,www.9tv.co.il
https://www.agents.media/,NEWS,News Media,https://explorer.ooni.org/measurement/20221031T003335Z_webconnectivity_RU_212614_n1_YyOGXxwV09og66Ps?input=https%3A%2F%2Fwww.agents.media,www.agents.media
https://www.bellingcat.com/,NEWS,News Media,https://explorer.ooni.org/measurement/20221031T003335Z_webconnectivity_RU_212614_n1_YyOGXxwV09og66Ps?input=https%3A%2F%2Fbellingcat.com,www.bellingcat.com
https://www.colta.ru/,NEWS,News Media,https://explorer.ooni.org/measurement/20221210T155456Z_webconnectivity_RU_48642_n1_GiRUi2E3DYgr7fmo?input=https%3A%2F%2Fwww.colta.ru%2F,www.colta.ru
https://www.currenttime.tv/,NEWS,News Media,https://explorer.ooni.org/measurement/20221031T003335Z_webconnectivity_RU_212614_n1_YyOGXxwV09og66Ps?input=https%3A%2F%2Fwww.currenttime.tv,www.currenttime.tv
https://www.doovi.com/video/poslednie-sobytiya-islyamov-o-krymskotatarskom-batalone-energeticheskoi-blokade/9siLUt8iuJE/,NEWS,News Media,https://explorer.ooni.org/measurement/20220730T193240Z_webconnectivity_RU_21127_n1_o0oyAPmZVUlUIkeJ?input=https%3A%2F%2Fwww.doovi.com%2Fvideo%2Fposlednie-sobytiya-islyamov-o-krymskotatarskom-batalone-energeticheskoi-blokade%2F9siLUt8iuJE%2F,www.doovi.com
https://www.dw.com/,NEWS,News Media,https://explorer.ooni.org/measurement/20221031T003335Z_webconnectivity_RU_212614_n1_YyOGXxwV09og66Ps?input=https%3A%2F%2Fwww.dw.com,www.dw.com
https://www.dw.com/ru/,NEWS,News Media,https://explorer.ooni.org/measurement/20220730T193240Z_webconnectivity_RU_21127_n1_o0oyAPmZVUlUIkeJ?input=https%3A%2F%2Fwww.dw.com%2Fru%2F,www.dw.com
https://www.euronews.com/,NEWS,News Media,https://explorer.ooni.org/measurement/20221210T030409Z_webconnectivity_RU_48642_n1_TQUouQdg4M5IEGWJ?input=https%3A%2F%2Fwww.euronews.com%2F,www.euronews.com
https://www.golosameriki.com/,NEWS,News Media,https://explorer.ooni.org/measurement/20221210T030409Z_webconnectivity_RU_48642_n1_TQUouQdg4M5IEGWJ?input=https%3A%2F%2Fwww.golosameriki.com%2F,www.golosameriki.com
http://hidemyass.com/,ANON,Anonymization and circumvention tools,https://explorer.ooni.org/measurement/20220730T193240Z_webconnectivity_RU_21127_n1_o0oyAPmZVUlUIkeJ?input=https%3A%2F%2Fwww.hidemyass.com%2F,hidemyass.com
https://www.hrw.org/video-photos/interactive/2013/02/01/people-and-power-2014-sochi-olympics/,HUMR,Human Rights Issues,https://explorer.ooni.org/measurement/20220730T205649Z_webconnectivity_RU_21127_n1_nP5zKj9mPptmoz67?input=https%3A%2F%2Fwww.hrw.org%2Fvideo-photos%2Finteractive%2F2013%2F02%2F01%2Fpeople-and-power-2014-sochi-olympics%2F,www.hrw.org
https://www.mdif.org/,NEWS,News Media,https://explorer.ooni.org/measurement/20220730T205649Z_webconnectivity_RU_21127_n1_nP5zKj9mPptmoz67?input=https%3A%2F%2Fwww.mdif.org%2F,www.mdif.org
https://www.megaproxy.com/,ANON,Anonymization and circumvention tools,https://explorer.ooni.org/measurement/20220316T010545Z_webconnectivity_RU_51813_n1_Dc58Fu3ZgjcOqTch?input=https%3A%2F%2Fwww.megaproxy.com%2F,www.megaproxy.com
https://www.radiosvoboda.org/radio/schedule/86/,NEWS,News Media,https://explorer.ooni.org/measurement/20220803T003031Z_webconnectivity_RU_39728_n1_FoqxUqnCMtm7HgAY?input=https%3A%2F%2Fwww.radiosvoboda.org%2Fradio%2Fschedule%2F86%2F,www.radiosvoboda.org
https://www.trendsmap.com/,GRP,Social Networking,https://explorer.ooni.org/measurement/20220803T234534Z_webconnectivity_RU_212614_n1_6oomoC0cIgdRtPzo?input=https%3A%2F%2Fwww.trendsmap.com%2F,www.trendsmap.com
https://bigcinema-hd.me/,FILE,File-sharing,https://explorer.ooni.org/measurement/20220412T080732Z_webconnectivity_RU_12688_n1_1ZNeB4u05ZaR6oQX?input=https%3A%2F%2Fbigcinema-hd.me%2F,bigcinema-hd.me
http://mega.sb,ALDR,Alcohol & Drugs,https://explorer.ooni.org/measurement/20230101T072151Z_webconnectivity_RU_8359_n1_Zd8x6QoQBkb1SZn9?input=http%3A%2F%2Fmega.sb,mega.sb
https://instagram.fsaw1-13.fna.fbcdn.net/favicon.ico,GRP,Social Networking,https://explorer.ooni.org/measurement/20221210T105743Z_webconnectivity_RU_48642_n1_5x8Ml9otvkccfXXg?input=https%3A%2F%2Finstagram.fsaw1-13.fna.fbcdn.net%2Ffavicon.ico,instagram.fsaw1-13.fna.fbcdn.net
https://torrentz.eu/,FILE,File-sharing,https://explorer.ooni.org/measurement/20220120T180938Z_webconnectivity_RU_204297_n1_sMyQtgW0240lbtD5?input=https%3A%2F%2Ftorrentz.eu%2F,torrentz.eu
https://kinogoo.cc/,FILE,File-sharing,https://explorer.ooni.org/measurement/20220216T001125Z_webconnectivity_RU_51813_n1_oEgCm2IYHhOnq5tC?input=https%3A%2F%2Fkinogoo.cc%2F,kinogoo.cc
http://mobile.twitter.com,GRP,Social Networking,https://explorer.ooni.org/measurement/20221214T070607Z_webconnectivity_RU_8359_n1_7KD6TMkXyP2XyZTa?input=http%3A%2F%2Fmobile.twitter.com,mobile.twitter.com
http://imagefap.com,PORN,Pornography,https://explorer.ooni.org/measurement/20220126T101516Z_webconnectivity_RU_29497_n1_AP1u4q7XoymktlLS?input=http%3A%2F%2Fimagefap.com,imagefap.com
https://www.patreon.com/,GRP,Social Networking,https://explorer.ooni.org/measurement/20220829T150255Z_webconnectivity_RU_29226_n1_3O1EAG1iPso12TtT?input=https%3A%2F%2Fwww.patreon.com%2F,www.patreon.com
https://www.quora.com/,GRP,Social Networking,https://explorer.ooni.org/measurement/20220829T150255Z_webconnectivity_RU_29226_n1_3O1EAG1iPso12TtT?input=https%3A%2F%2Fwww.quora.com%2F,www.quora.com
https://activatica.org/,NEWS,News Media,https://explorer.ooni.org/measurement/20221210T115540Z_webconnectivity_RU_48642_n1_XfeHYjrFvYbtcqEJ?input=https%3A%2F%2Factivatica.org%2F,activatica.org
https://antivigilancia.org/,HUMR,Human Rights Issues,https://explorer.ooni.org/measurement/20220829T162455Z_webconnectivity_RU_29226_n1_WSMBHYcgwg56pRYG?input=https%3A%2F%2Fantivigilancia.org%2F,antivigilancia.org
https://belsat.eu/,NEWS,News Media,https://explorer.ooni.org/measurement/20220829T162455Z_webconnectivity_RU_29226_n1_WSMBHYcgwg56pRYG?input=https%3A%2F%2Fbelsat.eu%2F,belsat.eu
https://caucasustimes.com/,NEWS,News Media,https://explorer.ooni.org/measurement/20221210T115540Z_webconnectivity_RU_48642_n1_XfeHYjrFvYbtcqEJ?input=https%3A%2F%2Fcaucasustimes.com%2F,caucasustimes.com
https://cherta.media/,NEWS,News Media,https://explorer.ooni.org/measurement/20221210T125436Z_webconnectivity_RU_48642_n1_VNFTnh5iffGO2ZkK?input=https%3A%2F%2Fcherta.media%2F,cherta.media
http://echo.msk.ru/,NEWS,News Media,https://explorer.ooni.org/measurement/20220303T231614Z_webconnectivity_RU_8359_n1_y1wFAoeGFroLaeBw?input=http%3A%2F%2Fecho.msk.ru,echo.msk.ru
https://eurasia.amnesty.org/,HUMR,Human Rights Issues,https://explorer.ooni.org/measurement/20221031T003335Z_webconnectivity_RU_212614_n1_YyOGXxwV09og66Ps?input=https%3A%2F%2Feurasia.amnesty.org,eurasia.amnesty.org
http://blacksprut.com,ALDR,Alcohol & Drugs,https://explorer.ooni.org/measurement/20221011T002110Z_webconnectivity_RU_8359_n1_SFKTOXmVodfjaoR9?input=http%3A%2F%2Fblacksprut.com,blacksprut.com
https://euroradio.fm/,NEWS,News Media,https://explorer.ooni.org/measurement/20220829T175136Z_webconnectivity_RU_29226_n1_sphp3QMObiJ2fLbN?input=https%3A%2F%2Feuroradio.fm%2F,euroradio.fm
https://www.proekt.media/,NEWS,News Media,https://explorer.ooni.org/measurement/20221210T030409Z_webconnectivity_RU_48642_n1_TQUouQdg4M5IEGWJ?input=https%3A%2F%2Fwww.proekt.media%2F,www.proekt.media
https://www.radiosvoboda.org/,NEWS,News Media,https://explorer.ooni.org/measurement/20221031T003335Z_webconnectivity_RU_212614_n1_YyOGXxwV09og66Ps?input=https%3A%2F%2Fwww.radiosvoboda.org,www.radiosvoboda.org
http://www.ng.ru/,NEWS,News Media,https://explorer.ooni.org/measurement/20220420T220505Z_webconnectivity_RU_31213_n1_AmlPqQXYUbY31G1K?input=http%3A%2F%2Fwww.ng.ru%2F,www.ng.ru
http://triviasecurity.net/,HACK,Hacking Tools,https://explorer.ooni.org/measurement/20220420T220505Z_webconnectivity_RU_31213_n1_AmlPqQXYUbY31G1K?input=http%3A%2F%2Ftriviasecurity.net%2F,triviasecurity.net
http://www.ihf-hr.org/,HUMR,Human Rights Issues,https://explorer.ooni.org/measurement/20220420T230946Z_webconnectivity_RU_31213_n1_c2KlvcX2YoR99IgP?input=http%3A%2F%2Fwww.ihf-hr.org%2F,www.ihf-hr.org
http://www.ijm.org/,HUMR,Human Rights Issues,https://explorer.ooni.org/measurement/20220420T230946Z_webconnectivity_RU_31213_n1_c2KlvcX2YoR99IgP?input=http%3A%2F%2Fwww.ijm.org%2F,www.ijm.org
http://www.kabobfest.com/,NEWS,News Media,https://explorer.ooni.org/measurement/20220420T230946Z_webconnectivity_RU_31213_n1_c2KlvcX2YoR99IgP?input=http%3A%2F%2Fwww.kabobfest.com%2F,www.kabobfest.com
http://www.libertarium.ru/libertarium/sorm/,POLR,Political Criticism,https://explorer.ooni.org/measurement/20220420T230946Z_webconnectivity_RU_31213_n1_c2KlvcX2YoR99IgP?input=http%3A%2F%2Fwww.libertarium.ru%2Flibertarium%2Fsorm%2F,www.libertarium.ru
http://www.voanews.com/,NEWS,News Media,https://explorer.ooni.org/measurement/20220420T230946Z_webconnectivity_RU_31213_n1_c2KlvcX2YoR99IgP?input=http%3A%2F%2Fwww.voanews.com%2F,www.voanews.com
https://secondlife.com/,GRP,Social Networking,https://explorer.ooni.org/measurement/20220420T230946Z_webconnectivity_RU_31213_n1_c2KlvcX2YoR99IgP?input=http%3A%2F%2Fsecondlife.com%2F,secondlife.com
http://onlybingo.com/,GMB,Gambling,https://explorer.ooni.org/measurement/20220420T230946Z_webconnectivity_RU_31213_n1_c2KlvcX2YoR99IgP?input=http%3A%2F%2Fonlybingo.com%2F,onlybingo.com
http://www.beer.com/,ALDR,Alcohol & Drugs,https://explorer.ooni.org/measurement/20220420T230946Z_webconnectivity_RU_31213_n1_c2KlvcX2YoR99IgP?input=http%3A%2F%2Fwww.beer.com%2F,www.beer.com
http://www.budweiser.com/,ALDR,Alcohol & Drugs,https://explorer.ooni.org/measurement/20220420T230946Z_webconnectivity_RU_31213_n1_c2KlvcX2YoR99IgP?input=http%3A%2F%2Fwww.budweiser.com%2F,www.budweiser.com
http://ca-news.org/,NEWS,News Media,https://explorer.ooni.org/measurement/20220420T230946Z_webconnectivity_RU_31213_n1_c2KlvcX2YoR99IgP?input=http%3A%2F%2Fca-news.org%2F,ca-news.org
http://hromadske.dn.ua/,NEWS,News Media,https://explorer.ooni.org/measurement/20220420T230946Z_webconnectivity_RU_31213_n1_c2KlvcX2YoR99IgP?input=http%3A%2F%2Fhromadske.dn.ua%2F,hromadske.dn.ua
http://iyfnet.org/,IGO,Intergovernmental Organizations,https://explorer.ooni.org/measurement/20220420T230946Z_webconnectivity_RU_31213_n1_c2KlvcX2YoR99IgP?input=http%3A%2F%2Fiyfnet.org%2F,iyfnet.org
http://kinovod428.cc/,MMED,Media sharing,https://explorer.ooni.org/measurement/20220830T170405Z_webconnectivity_RU_8359_n1_0r1o9o7x7NQ7g0SP?input=http%3A%2F%2Fkinovod428.cc%2F,kinovod428.cc
http://ocsp.int-x3.letsencrypt.org/,HOST,Hosting and Blogging Platforms,https://explorer.ooni.org/measurement/20220327T203856Z_webconnectivity_RU_12714_n1_xv0uS073yoDOePAV?input=http%3A%2F%2Focsp.int-x3.letsencrypt.org%2F,ocsp.int-x3.letsencrypt.org
http://r-34.xyz,PORN,Pornography,https://explorer.ooni.org/measurement/20230105T163107Z_webconnectivity_RU_8359_n1_3Lj7CIJcsECLfcv9?input=http%3A%2F%2Fr-34.xyz,r-34.xyz
https://chaturbate.com/,PORN,Pornography,https://explorer.ooni.org/measurement/20220115T070850Z_webconnectivity_RU_50542_n1_vJY0OXSdOUcM7Fif?input=http%3A%2F%2Fchaturbate.com,chaturbate.com
http://liveinternet.ru/,NEWS,News Media,https://explorer.ooni.org/measurement/20220718T212631Z_webconnectivity_RU_12768_n1_QjD2g9chXgbdgAYi?input=https%3A%2F%2Fwww.liveinternet.ru%2F,liveinternet.ru
https://sendspace.com/,FILE,File-sharing,https://explorer.ooni.org/measurement/20220228T162031Z_webconnectivity_RU_41754_n1_ohpdSS2IDPmKhhIF?input=https%3A%2F%2Fwww.sendspace.com%2F,sendspace.com
https://www.anonym.to/,ANON,Anonymization and circumvention tools,https://explorer.ooni.org/measurement/20220228T171331Z_webconnectivity_RU_41754_n1_q8sgAGNfGOsYBkY4?input=http%3A%2F%2Fanonym.to%2F,www.anonym.to
http://rule34.xxx,PORN,Pornography,https://explorer.ooni.org/measurement/20220617T043024Z_webconnectivity_RU_12389_n1_QetSl6DQqpNwJmIz?input=http%3A%2F%2Frule34.xxx,rule34.xxx
http://do4a.com,COMM,E-commerce,https://explorer.ooni.org/measurement/20220202T202047Z_webconnectivity_RU_31133_n1_4O54spHDoEorAUc9?input=http%3A%2F%2Fdo4a.com,do4a.com
https://nhentai.net/,PORN,Pornography,https://explorer.ooni.org/measurement/20221128T072238Z_webconnectivity_RU_12389_n1_trZmTbt4sFQHdlxo?input=http%3A%2F%2Fnhentai.net,nhentai.net
